x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,class
0.2882698178291321,0.4682232737541199,0.2989433705806732,0.44998443126678467,0.2740466892719269,0.4467892348766327,0.302565336227417,0.4548100233078003,0.23729248344898224,0.4470420479774475,0.31910091638565063,0.5775230526924133,0.16924241185188293,0.5548985600471497,0.33389171957969666,0.7562976479530334,0.08111463487148285,0.7073950171470642,0.31265753507614136,0.8885160088539124,0.04787174612283707,0.8468982577323914,0.2676782011985779,0.8820898532867432,0.17820695042610168,0.8719972968101501,0.25121766328811646,1.0,0.18756119906902313,1.0,0.24737660586833954,1.0,0.23348775506019592,1.0,0
0.6393284943387277,0.2911159113889144,0.6838108888114598,0.27256983795208617,0.59120953393201,0.27451546343488137,0.7495238109180913,0.29393426505792974,0.5151646556242332,0.2932224543382059,0.8641370768685712,0.411206272955075,0.4156874973770073,0.40841892094804566,0.949043766646854,0.5272090682430507,0.3366203458348827,0.5224090632188402,1.0,0.6305318983122649,0.32914969651364007,0.638307263580926,0.7930041001646508,0.6592897936020106,0.5243141422984541,0.6602853865701713,0.8199938902569117,0.8268351071270138,0.5403669554642673,0.8261428508625941,0.8493441786153136,0.9984688718763541,0.5450155817968696,1.0,1
0.1605980098247528,0.27796992659568787,0.16675399243831635,0.26670247316360474,0.15341345965862274,0.2663848102092743,0.1740318387746811,0.2727976441383362,0.13983310759067535,0.2723163962364197,0.18980833888053894,0.34943887591362,0.12228699028491974,0.34906628727912903,0.21330998837947845,0.4460943937301636,0.10111355036497116,0.44365766644477844,0.20700132846832275,0.5418680906295776,0.0959525778889656,0.5387248396873474,0.17324672639369965,0.5457290410995483,0.130338653922081,0.5425853133201599,0.15986891090869904,0.6802118420600891,0.11903472989797592,0.6789377927780151,0.1471482366323471,0.8122051358222961,0.11324602365493774,0.8157631754875183,0
0.7164176106452942,0.46527472138404846,0.7347093820571899,0.45281919836997986,0.7270017266273499,0.44604697823524475,0.7405167818069458,0.403999000787735,0.707212507724762,0.3898516297340393,0.6384204030036926,0.3607211709022522,0.6321856379508972,0.36315304040908813,0.576736330986023,0.48639827966690063,0.5603175163269043,0.5294105410575867,0.5648631453514099,0.6506575345993042,0.5685681700706482,0.651222825050354,0.4392089247703552,0.3066313862800598,0.4233133792877197,0.3002428412437439,0.45033198595046997,0.5310634970664978,0.4103667140007019,0.5303602814674377,0.4776507019996643,0.7570645213127136,0.41995754837989807,0.766821026802063,3
0.673933207988739,0.405076801776886,0.6742621064186096,0.3797016739845276,0.6691107749938965,0.3826400637626648,0.6267051100730896,0.3326394557952881,0.6406499743461609,0.34208565950393677,0.5341466665267944,0.36928024888038635,0.5763160586357117,0.40526944398880005,0.5847716331481934,0.5647951364517212,0.6918841600418091,0.6644369959831238,0.6589726209640503,0.6110690832138062,0.7020150423049927,0.6051145792007446,0.22608903050422668,0.5977174043655396,0.24662330746650696,0.5978553891181946,0.2794836163520813,0.7919727563858032,0.27504849433898926,0.8033607602119446,0.19380569458007812,0.9125978350639343,0.15488509833812714,0.9332892298698425,3
0.6204501390457153,0.18956077098846436,0.619411289691925,0.17271998524665833,0.6174247860908508,0.1728891134262085,0.5711027383804321,0.1544058620929718,0.574844241142273,0.156694695353508,0.522224485874176,0.2317385971546173,0.5002418756484985,0.24469955265522003,0.5366872549057007,0.38873520493507385,0.5272728204727173,0.40889281034469604,0.5745421648025513,0.5248332619667053,0.5812606811523438,0.5362145900726318,0.41398724913597107,0.48913007974624634,0.393804132938385,0.4978042542934418,0.4446534514427185,0.659920334815979,0.39395689964294434,0.6915415525436401,0.48771077394485474,0.8095769882202148,0.3701990246772766,0.8590716123580933,3
0.678752563527351,0.37228829645239586,0.6983263274298133,0.3544857121260905,0.6497275238105092,0.3534471934050279,0.7186145085066311,0.3718548854601287,0.5964581387466754,0.37206610523133193,0.782313017310492,0.48257568544972,0.5359606176983953,0.48946761465500704,0.8350631910863713,0.6265026239577639,0.5383086065228113,0.6479575135896251,0.774510989815495,0.6970191009586104,0.6932809481751261,0.6948962157636552,0.779198063116152,0.7040814619567944,0.6205407635729387,0.7122069435389056,1.0,0.7543843978857989,0.5437961305590646,0.8196712365035678,0.9096975562894328,0.9963070874223712,0.6000849675477269,1.0,2
0.9451991385654663,0.329262136500441,0.9508819306105913,0.312031744356609,0.9326658174578631,0.3142265182355202,0.9581646302435797,0.3264683529363603,0.9109554827605221,0.3311106696893058,0.9770632717492144,0.43877181980916746,0.8908639336166827,0.4479407850000824,0.9939584516951814,0.5646723114310732,0.8720445496017049,0.5804796942129823,1.0,0.6741885739774801,0.8723379821072844,0.6993172744996191,0.9635414044726996,0.6851687900104045,0.9109278400251227,0.6874921913088138,0.9462599004442015,0.8490563379457998,0.9091314367869823,0.8485378408510318,0.9284256166202808,1.0,0.9012626212684555,0.9999984050332896,1
0.20868628545276283,0.38772310513753044,0.24001170383616222,0.3638788919965641,0.22156197173035516,0.3620099286723538,0.1641505843529706,0.3732933313200664,0.06219281976221362,0.35015379492476745,0.16464725827431068,0.4022776998359054,0.17850262462280175,0.4078009675680702,0.5442500857315384,0.3663909090999998,0.5042682750134009,0.4102320123435927,1.0,0.31781951195610547,0.1941216028107978,0.4620379527475593,0.09539271731845123,0.6257155513868042,0.0474476990687496,0.6260203413287362,0.17575991931204532,0.8179849564964357,0.1491306417247625,0.8224990075327514,0.18842572023584592,0.9841618226598522,0.2326044167903121,1.0,1
0.6013821186599588,0.28594492507274394,0.6416507842897294,0.26163223591596285,0.5574842112963194,0.2685810022599441,0.7068021174595106,0.29163736682815344,0.5000940098703106,0.30326811454915087,0.8449940390988914,0.3915409990031974,0.4283786481525814,0.42017480626101866,0.9610635668928984,0.51759180866767,0.36352707992341116,0.5613570782681098,0.9343527087497218,0.6505954412075617,0.3575537767068977,0.7087453153062676,0.8211485412123304,0.684393933080385,0.5702125607663833,0.7009308035427105,0.9592295065898742,0.9030133739760978,0.5839047401991949,0.9161038249298964,1.0,0.9834164194182752,0.6238161746332905,1.0,1
0.8270930764364138,0.5710468729552525,0.8272174621848839,0.5557553814749695,0.8232471358780136,0.5526739558857187,0.7373370120348876,0.5440171925091842,0.7788916311527266,0.5461224058933839,0.6352287153385039,0.5905035097957253,0.7456637017222595,0.61159697508744,0.6816011057571042,0.7017576399352939,0.7223497815497654,0.7544033736538227,0.8145130619943103,0.7170131810687306,0.8391995186760489,0.7605473337264974,0.518894290598739,0.806794191935238,0.6107059994359111,0.8246431384240628,0.8442590252712963,0.7692185802841658,1.0,0.8250424849520893,0.7972109209017549,0.9733930796040287,0.8219224216939239,1.0,4
0.9218278633112545,0.24264287520692626,0.9421406987741023,0.2228574624522113,0.9041981983260792,0.22055973602373716,0.9640272043180556,0.18961070541579322,0.8562371027010914,0.180726425695073,0.9761240944166562,0.26264892435416326,0.7676287778107018,0.24533539418114653,1.0,0.4110154230095481,0.6752859806915348,0.40042140230905127,0.9865935516610568,0.5204072104352886,0.6669840681208048,0.5704674239989032,0.9066050139552545,0.5625803735278943,0.7797977064765511,0.5576732460020509,0.8955044207904015,0.7866251779773987,0.7802246148332024,0.7810302262825722,0.8922348279857414,1.0,0.8019514289719245,0.9707110110227878,2
0.7094939351081848,0.383080393075943,0.7133579254150391,0.36233752965927124,0.7035074234008789,0.3606710433959961,0.6739954948425293,0.32564693689346313,0.6655107736587524,0.32431718707084656,0.6011544466018677,0.3613479733467102,0.5887337923049927,0.38344940543174744,0.6579787135124207,0.5348395705223083,0.6841204762458801,0.6189571619033813,0.7011398077011108,0.5200434923171997,0.6957756280899048,0.5307564735412598,0.3130534887313843,0.5528128147125244,0.29808059334754944,0.5449029803276062,0.33147045969963074,0.7683284878730774,0.29224893450737,0.7656850814819336,0.24299652874469757,0.9003547430038452,0.1793144941329956,0.9091705083847046,3
0.38999584317207336,0.3984479308128357,0.38778969645500183,0.38744157552719116,0.40617746114730835,0.37665992975234985,0.4203614592552185,0.3850741684436798,0.48808804154396057,0.3518272340297699,0.5115518569946289,0.4784238934516907,0.5969482660293579,0.40405720472335815,0.5429328680038452,0.6350942850112915,0.5922808051109314,0.4868905544281006,0.48825207352638245,0.610965371131897,0.49867063760757446,0.5254238843917847,0.7452756762504578,0.6687300801277161,0.800061047077179,0.63884437084198,0.7016675472259521,0.8616201281547546,0.7405886650085449,0.8228896856307983,0.7192288637161255,0.9971948862075806,0.7109580039978027,0.968359112739563,3
0.9724616761884498,0.6326158124698061,0.9727165434464766,0.6227872019277098,0.9731666093861419,0.6230506335094117,0.9658183456926452,0.6264173326659734,0.9883289049697447,0.6234631978460442,0.9613336829702547,0.6663623777900616,0.9952640030273951,0.6687383238305652,0.9450537792486431,0.7197168524149602,1.0,0.7271489975557468,0.9558250368168856,0.7739098450042597,0.9979437894531473,0.7851988135564071,0.9632007794600347,0.7947875054183089,0.9865745703126457,0.7959050213760579,0.9623735649363891,0.891652985278529,0.9821435896811833,0.8968609841063674,0.975111432047796,0.9900834337893024,0.9776922942547993,1.0,2
0.7133727762382024,0.31117710570495366,0.7607097495142393,0.28455072623449484,0.6756769772531974,0.27269911879328296,0.8164866406393071,0.28763995641019036,0.6010095157004471,0.2579758576552929,0.8659503628094216,0.43147330944645695,0.45399082173573896,0.4226465906613454,0.9239449959360234,0.6105290187369872,0.31912200087209236,0.6025695918210834,0.8974130110806836,0.7483790290684688,0.4644984371462858,0.7347948053913923,0.7906619613429172,0.7753957694174083,0.5510054451716977,0.7874181309629978,1.0,0.8612461943477252,0.5132603411905731,0.9030841732755217,0.7107747633114481,1.0,0.6864939774192946,0.9987474962483494,2
0.8651086406902488,0.41073376679104523,0.883256581462635,0.38806948827208265,0.8466930262271872,0.39040606919939924,0.9157378415910451,0.3944678494131404,0.8270158034033925,0.39998704029207816,0.9618929551895693,0.5082976137566805,0.8038303088903086,0.5174968732231412,0.995360454246101,0.6358297960008419,0.7948492300558188,0.65925650848156,1.0,0.6906508444461592,0.8043449862981261,0.7584599810897086,0.9376980358591975,0.7544725831690491,0.8373828557615701,0.7594011675113973,0.9612802557354243,0.8914605912347362,0.7871740100981947,0.9051737058408463,0.9404493622647188,1.0,0.8614055088686026,0.9875522500056266,2
0.32200103998184204,0.42019134759902954,0.31180450320243835,0.39077237248420715,0.3391647934913635,0.38432857394218445,0.25320079922676086,0.4190988540649414,0.40931379795074463,0.4077915549278259,0.16477152705192566,0.6491295099258423,0.5317184925079346,0.6418295502662659,0.1030263900756836,0.8710351586341858,0.6042881608009338,0.8766711354255676,0.11387958377599716,0.8284283876419067,0.5555948615074158,0.8921330571174622,0.26893728971481323,0.99854576587677,0.5174537301063538,1.0,0.27439194917678833,0.8560196757316589,0.5451176166534424,0.8729483485221863,0.25667446851730347,0.8521921038627625,0.533523440361023,0.8783882856369019,0
0.3899507522583008,0.2457728385925293,0.3986319601535797,0.21245059370994568,0.36986398696899414,0.20853610336780548,0.39482635259628296,0.23203416168689728,0.3225610554218292,0.2288895547389984,0.38100627064704895,0.45191890001296997,0.29496678709983826,0.4560130536556244,0.39138928055763245,0.7529033422470093,0.26584938168525696,0.7862550616264343,0.44119665026664734,0.9168197512626648,0.2767274081707001,0.9926607012748718,0.38669246435165405,0.9324067831039429,0.3329472541809082,0.9467312097549438,0.4052671790122986,0.998753547668457,0.38258200883865356,0.9905123114585876,0.38446110486984253,0.9645987153053284,0.4025990664958954,0.9061651229858398,0
0.45794710516929626,0.5682915449142456,0.4586384892463684,0.5474956035614014,0.45911866426467896,0.5499263405799866,0.5028325915336609,0.4973839819431305,0.5181028842926025,0.4955454468727112,0.6360272169113159,0.5872578024864197,0.627792477607727,0.5051577687263489,0.6569854617118835,0.9061107039451599,0.6365014314651489,0.6808326840400696,0.5684213042259216,0.9255788326263428,0.5634075403213501,0.7115724086761475,0.7939073443412781,0.8830811977386475,0.7912677526473999,0.8239943385124207,0.5067026019096375,0.9350053071975708,0.5213724374771118,0.856406033039093,0.5280944108963013,1.0,0.5660940408706665,0.9349857568740845,2
0.6564110517501831,0.39590516686439514,0.6750696301460266,0.3699302077293396,0.6372410655021667,0.37144654989242554,0.7016624212265015,0.3887690305709839,0.6137791872024536,0.39266636967658997,0.7612828016281128,0.5536995530128479,0.5601605772972107,0.5661085844039917,0.7786266207695007,0.775712251663208,0.5438752770423889,0.8041067719459534,0.7645879983901978,0.8819810152053833,0.5676594972610474,0.8912849426269531,0.7374548316001892,0.9034174680709839,0.60922771692276,0.904389500617981,0.7579711675643921,0.9899629950523376,0.6026747226715088,0.9236958622932434,0.8043643832206726,1.0,0.7098326086997986,0.8982704281806946,0
